Region_Name,Federal_District,Year,Migration_rate,Population,GRP_per_capita,Investment_per_capita,Unemployment_rate,Housing_price,Income_per_capita,Housing_construction_rate
Самарская область,ПФО,2008,40.0,3221.2,217089.9,46027.0,4.2,44224.0,15564.0,412.3274802823521
Самарская область,ПФО,2009,31.0,3221.2,181298.2,34518.0,6.1,44224.0,18021.0,317.7066016476412
Самарская область,ПФО,2010,19.0,3218.1,216167.6,47986.0,5.8,44224.0,20223.0,324.0
Самарская область,ПФО,2011,35.0,3216.2,259361.2,56767.9,5.1,44224.0,21746.09247834924,414.0
Самарская область,ПФО,2012,25.0,3218.1,291298.9,66194.5,3.4,44224.0,24662.27323580431,462.0
Самарская область,ПФО,2013,22.0,3219.6,325671.7,83778.5,3.190391785552812,44224.0,26280.29099009,541.0
Самарская область,ПФО,2014,31.0,3222.3,356624.2,99854.2,3.0245011822640397,44224.0,26270.91442853479,588.0
Самарская область,ПФО,2015,3.0,3222.7,392503.1,93985.3,3.4182460305084,44224.0,27798.64345138429,689.0
Самарская область,ПФО,2016,15.0,3221.2,423704.5,79715.3,4.083444453768252,44224.0,26819.352159855207,585.0
Самарская область,ПФО,2017,6.0,3217.9,450296.1,80656.5,4.197358274524113,44224.0,26931.75012961372,559.0
Самарская область,ПФО,2018,8.0,3210.5,506319.5,82537.2,3.718986322669797,44224.0,27986.16122817176,558.9854830635742
Самарская область,ПФО,2019,37.0,3206.5,526919.7,91604.8,3.895559339730668,47494.0,29190.12425435639,579.0
Самарская область,ПФО,2020,8.0,3195.0,508744.1,96563.6,4.440281488223646,50176.0,29708.41082304032,442.0
Самарская область,ПФО,2021,34.0,3174.1,679767.6,121863.5,3.4661242199821736,57699.0,32342.85269992673,574.0
Самарская область,ПФО,2022,-6.0,3153.5,750782.8,143940.0,2.692351057970725,74690.0,38444.0,597.0
Самарская область,ПФО,2023,11.0,3135.3,844104.3,166721.0,1.9983651634870805,89535.0,42701.0,618.0
Самарская область,ПФО,2024,11.0,3135.3,844104.3,182231.0,1.9983651634870805,89535.0,51253.0,645.0
Санкт-Петербург,СЗФО,2001,34.0,4701.6,53525.3,11308.56267779757,2.0,94188.0,3426.0,237.83392887527648
Санкт-Петербург,СЗФО,2002,16.0,4672.4,72059.8,16275.33351649676,2.0,94188.0,4514.0,259.7594384042463
Санкт-Петербург,СЗФО,2003,92.0,4659.3,87919.3,23969.03215749687,2.0,94188.0,6823.0,377.2919968338293
Санкт-Петербург,СЗФО,2004,124.0,4674.3,116030.9,25193.73800437281,2.0,94188.0,9054.0,434.7208458914601
Санкт-Петербург,СЗФО,2005,128.0,4699.7,141795.6,33375.0,2.0,94188.0,12264.0,484.0
Санкт-Петербург,СЗФО,2006,137.0,4730.2,174432.8,40946.1,2.0,94188.0,13687.0,502.2407076907075
Санкт-Петербург,СЗФО,2007,87.0,4756.2,235410.3,63800.5,2.0,94188.0,16214.0,554.4123710343138
Санкт-Петербург,СЗФО,2008,111.0,4781.8,299436.0,77928.0,2.0,94188.0,16946.0,671.6314751654663
Санкт-Петербург,СЗФО,2009,97.0,4815.7,306454.8,69371.0,4.1,94188.0,21553.0,540.5611935537995
Санкт-Петербург,СЗФО,2010,157.0,4866.1,349253.6,82518.0,2.6,94188.0,24824.0,546.0
Санкт-Петербург,СЗФО,2011,162.0,4937.1,423715.0,72992.1,2.0,94188.0,26011.77297007671,549.0
Санкт-Петербург,СЗФО,2012,191.0,5023.2,453981.0,70098.3,1.1,94188.0,27653.59845449674,516.0
Санкт-Петербург,СЗФО,2013,234.0,5133.6,485317.0,92556.7,1.5232531936784992,94188.0,30179.026284348864,509.0
Санкт-Петербург,СЗФО,2014,141.0,5236.0,508256.7,99949.4,1.3434578734765008,94188.0,32700.73835913218,632.0
Санкт-Петербург,СЗФО,2015,87.0,5303.7,638685.1,91147.6,2.069701629776136,94188.0,36757.03849631559,582.0
Санкт-Петербург,СЗФО,2016,117.0,5368.3,763731.9,126416.7,1.6360432758302017,94188.0,39002.22989711635,593.0
Санкт-Петербург,СЗФО,2017,153.0,5450.1,785866.0,123367.8,1.646867710550459,94188.0,41302.47439565927,665.0
Санкт-Петербург,СЗФО,2018,86.0,5520.6,866794.9,154498.5,1.4743971417120003,94188.0,43888.95635350986,735.9046310221536
Санкт-Петербург,СЗФО,2019,62.0,5563.6,932159.6,133744.3,1.4086213930201597,105881.0,45998.99972691366,644.0
Санкт-Петербург,СЗФО,2020,46.0,5584.6,954862.8,137071.4,2.972009603635194,132775.0,47664.49409776196,625.0
Санкт-Петербург,СЗФО,2021,90.0,5598.2,1682758.7,160178.9,2.269645282562257,167211.0,55679.0,644.0
Санкт-Петербург,СЗФО,2022,12.0,5604.0,1993849.6,187389.0,2.027065595338223,158517.0,65395.0,620.0
Санкт-Петербург,СЗФО,2023,18.0,5598.9,1948243.8,228522.0,1.579282350795576,178340.0,72037.0,622.0
Санкт-Петербург,СЗФО,2024,18.0,5598.9,1948243.8,271888.0,1.579282350795576,178340.0,87888.0,474.0
Саратовская область,ПФО,2001,17.0,2690.7,31094.4,5350.915459588029,7.8,37063.0,2035.0,189.2444345337645
Саратовская область,ПФО,2002,10.0,2672.8,36413.6,6596.418959558054,7.8,37063.0,2621.0,213.70847051780905
Саратовская область,ПФО,2003,-12.0,2651.5,45223.0,7819.303942194478,7.8,37063.0,3340.0,179.14361056969932
Саратовская область,ПФО,2004,-17.0,2627.6,57710.3,9262.19697423405,7.8,37063.0,4006.0,184.39223444188144
Саратовская область,ПФО,2005,-16.0,2603.4,65656.6,15532.0,7.8,37063.0,5056.0,262.0
Саратовская область,ПФО,2006,-8.0,2581.8,79127.0,18201.4,7.8,37063.0,6182.0,313.7717565137367
Саратовская область,ПФО,2007,-3.0,2565.3,98569.9,22105.9,7.8,37063.0,7320.0,398.42376836926144
Саратовская область,ПФО,2008,-5.0,2551.8,126085.9,32612.0,7.8,37063.0,9156.0,435.96523094009
Саратовская область,ПФО,2009,5.0,2540.4,128473.8,26673.0,8.8,37063.0,10485.0,444.7786046493319
Саратовская область,ПФО,2010,-15.0,2527.4,148839.0,31670.0,6.3,37063.0,12147.0,453.0
Саратовская область,ПФО,2011,21.0,2517.1,171239.8,40286.9,6.0,37063.0,13081.22197670178,465.0
Саратовская область,ПФО,2012,32.0,2515.3,190144.6,46771.6,5.4,37063.0,14227.258788486217,493.0
Саратовская область,ПФО,2013,27.0,2515.5,209176.4,50023.7,5.220187712419128,37063.0,16191.106634386546,526.0
Саратовская область,ПФО,2014,36.0,2516.6,225165.5,54606.5,4.626673228943048,37063.0,17631.743587318644,610.0
Саратовская область,ПФО,2015,29.0,2518.3,248255.4,55644.6,4.686771346561354,37063.0,19887.184452410194,458.0
Саратовская область,ПФО,2016,23.0,2517.6,278377.4,56139.3,5.107961568383663,37063.0,19534.7183384837,521.0
Саратовская область,ПФО,2017,0.0,2511.6,290233.1,57797.5,4.768773826448013,37063.0,19917.82191141412,490.0
Саратовская область,ПФО,2018,-16.0,2498.7,309701.3,61978.8,5.014105464728255,37063.0,21022.42487743101,495.79111842172335
Саратовская область,ПФО,2019,2.0,2484.4,325958.2,65254.3,4.303414929805556,39370.0,22273.77332704888,494.0
Саратовская область,ПФО,2020,5.0,2467.9,347067.4,67701.4,5.568981262845043,42776.0,23514.96512236348,481.0
Саратовская область,ПФО,2021,14.0,2444.3,413122.0,71085.6,4.485455891851966,50386.0,25516.570668165656,497.0
Саратовская область,ПФО,2022,-33.0,2418.0,486452.7,86256.0,3.397097086086311,68196.0,30290.0,418.0
Саратовская область,ПФО,2023,-13.0,2395.1,561623.7,119638.0,2.6588855584027966,76761.0,33348.0,481.0
Саратовская область,ПФО,2024,-13.0,2395.1,561623.7,133209.0,2.6588855584027966,76761.0,38251.0,444.0
Сахалинская область,ДФО,2001,-91.0,556.1,84769.1,30206.08095350272,7.4,108795.0,3872.0,69.0523287178565
Сахалинская область,ДФО,2002,-82.0,548.6,85927.4,49929.322714088055,7.4,108795.0,5523.0,77.65220561429092
Сахалинская область,ДФО,2003,-97.0,540.9,116731.0,48694.57404234261,7.4,108795.0,7685.0,79.12811174072601
Сахалинская область,ДФО,2004,-83.0,533.3,172004.4,160430.82591721698,7.4,108795.0,9522.0,110.0697921237282
Сахалинская область,ДФО,2005,-104.0,525.5,230298.2,210956.0,7.4,108795.0,12640.0,84.0
Сахалинская область,ДФО,2006,-110.0,517.3,321108.8,265865.6,7.4,108795.0,16412.0,127.20211410686912
Сахалинская область,ДФО,2007,-56.0,511.4,559774.1,240035.8,7.4,108795.0,20513.0,206.4887526202171
Сахалинская область,ДФО,2008,-66.0,507.1,657783.3,300489.0,7.4,108795.0,25007.0,293.6130775146412
Сахалинская область,ДФО,2009,-48.0,503.1,779943.2,235438.0,9.8,108795.0,28349.0,327.3781127754985
Сахалинская область,ДФО,2010,-63.0,499.0,977256.0,270563.0,8.9,108795.0,30727.0,404.0
Сахалинская область,ДФО,2011,-38.0,495.2,1212068.5,355435.0,7.9,108795.0,32323.278664690468,483.0
Сахалинская область,ДФО,2012,-71.0,491.7,1305480.3,333602.8,7.7,108795.0,32898.576191580265,435.0
Сахалинская область,ДФО,2013,-85.0,487.5,1377822.5,360242.0,7.220788548132137,108795.0,38149.975044782645,592.0
Сахалинская область,ДФО,2014,-106.0,483.0,1654586.8,425443.9,6.528053745249292,108795.0,42529.97946859904,622.0
Сахалинская область,ДФО,2015,-69.0,479.0,1748311.0,504066.6,6.34868006732022,108795.0,48752.62752654142,640.0
Сахалинская область,ДФО,2016,-31.0,477.0,1598480.4,503144.0,6.307800273492722,108795.0,50535.65419065228,685.0
Сахалинская область,ДФО,2017,28.0,477.5,1643090.5,443632.7,5.867841130642085,108795.0,51697.74317773086,711.0
Сахалинская область,ДФО,2018,-40.0,477.3,2583723.5,481046.4,5.334089187703959,108795.0,55207.33025758356,540.5074401420669
Сахалинская область,ДФО,2019,-47.0,474.9,2468171.7,501927.0,5.151785590734836,109880.0,60756.57402981869,678.0
Сахалинская область,ДФО,2020,-70.0,471.5,2124645.0,488891.9,5.524537750948347,127998.0,62792.382878507,903.0
Сахалинская область,ДФО,2021,-24.0,467.7000000000001,2647233.9,516111.7,5.241174598184507,132376.0,66210.5577165292,1038.0
Сахалинская область,ДФО,2022,-87.0,463.3,3610182.0,581486.0,4.188299828442045,134968.0,79322.0,1088.0
Сахалинская область,ДФО,2023,-29.0,459.1,3538862.2,666229.0,2.7888348952430557,141533.0,87902.0,1117.0
Сахалинская область,ДФО,2024,-29.0,459.1,3538862.2,776252.0,2.7888348952430557,141533.0,101220.0,1012.0
Свердловская область,УФО,2001,1.0,4530.0,44119.0,6670.823388547315,4.8,62819.0,2994.0,140.44150110375278
Свердловская область,УФО,2002,-9.0,4495.8,52241.3,9094.21566380788,4.8,62819.0,3954.0,156.63508163174518
Свердловская область,УФО,2003,-29.0,4455.8,63865.6,12051.591219891843,4.8,62819.0,5286.0,174.7586716725103
Свердловская область,УФО,2004,-32.0,4414.1,82546.5,17195.18379584194,4.8,62819.0,6780.0,201.85301521056488
Свердловская область,УФО,2005,-23.0,4375.3,108697.2,20803.0,4.8,62819.0,9022.0,253.0
Свердловская область,УФО,2006,-14.0,4343.5,150548.6,30730.0,4.8,62819.0,11168.0,295.66004574189213
Свердловская область,УФО,2007,8.0,4325.3,189763.4,43306.1,4.8,62819.0,14482.0,383.5068030379991
Свердловская область,УФО,2008,11.0,4317.2,213922.3,56201.0,4.8,62819.0,17481.0,394.23463121921344
Свердловская область,УФО,2009,2.0,4311.4,191415.0,46474.0,8.2,62819.0,19723.0,368.9517382272689
Свердловская область,УФО,2010,-17.0,4302.8,243234.2,61462.0,8.4,62819.0,22194.0,411.0
Свердловская область,УФО,2011,30.0,4302.299999999999,300072.1,77504.2,7.2,62819.0,24892.90259407059,424.0
Свердловская область,УФО,2012,15.0,4311.6,344392.8,81556.4,5.8,62819.0,27852.56336513525,434.0
Свердловская область,УФО,2013,4.0,4318.1,363277.2,81730.2,5.901919157498389,62819.0,30460.625147780243,406.0
Свердловская область,УФО,2014,10.0,4323.8,383868.9,85949.5,6.072795048883909,62819.0,31539.55399495355,561.0
Свердловская область,УФО,2015,3.0,4328.4,421130.4,80852.4,6.515636851978375,62819.0,34115.61492755425,572.0
Свердловская область,УФО,2016,1.0,4329.3,487287.7,75855.6,6.169953003347274,62819.0,34720.83762866853,487.0
Свердловская область,УФО,2017,0.0,4326.9,522207.4,73982.1,5.472064683054989,62819.0,35213.88128460687,495.0
Свердловская область,УФО,2018,-3.0,4320.0,561039.3,87653.3,4.79056892832124,62819.0,36740.92725484428,483.32603861747737
Свердловская область,УФО,2019,15.0,4312.599999999999,587854.0,91054.4,4.21370283072953,65216.0,39100.25314610477,560.0
Свердловская область,УФО,2020,7.0,4299.8,584365.9,96971.2,5.797222244007767,67674.0,37451.60895580265,552.0
Свердловская область,УФО,2021,19.0,4276.6,721124.8,98266.1,4.071601923999146,80615.0,40281.14358462687,675.0
Свердловская область,УФО,2022,-12.0,4251.4,809984.4,133974.0,3.459453826038339,93334.0,47109.0,692.0
Свердловская область,УФО,2023,3.0,4230.9,975700.6,167277.0,2.360372105329199,94036.0,53413.0,771.0
Свердловская область,УФО,2024,3.0,4230.9,975700.6,212731.0,2.360372105329199,94036.0,64683.0,793.0
Севастополь,ЮФО,2001,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2002,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2003,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2004,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2005,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2006,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2007,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2008,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2009,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2010,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2011,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2012,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2013,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2014,933.0,386.5,78009.3,8757.7,8.418458554815993,66663.0,17324.41031306494,633.0
Севастополь,ЮФО,2015,933.0,418.2,116366.9,15681.5,8.418458554815993,66663.0,17324.41031306494,258.0
Севастополь,ЮФО,2016,484.0,448.0,199345.1,41400.9,6.200437215885996,66663.0,24746.3319166224,517.0
Севастополь,ЮФО,2017,464.0,469.1,215927.3,105557.4,4.540517917468453,66663.0,25950.449773407727,403.0
Севастополь,ЮФО,2018,435.0,489.6,248511.9,87409.9,4.218077531889638,66663.0,25910.76226192081,714.413978237991
Севастополь,ЮФО,2019,474.0,511.0,269903.5,83684.8,3.9090337065593137,71769.0,26422.64210021624,1275.0
Севастополь,ЮФО,2020,220.0,527.1,271274.5,52784.0,4.642689803333996,81290.0,27267.40411468294,1340.0
Севастополь,ЮФО,2021,352.0,539.6,348361.9,75136.6,4.255715339766116,88850.0,31603.0,1004.0
Севастополь,ЮФО,2022,237.0,552.8,413083.7,189407.0,4.035635524476546,109943.0,35679.0,1007.0
Севастополь,ЮФО,2023,90.0,559.8,452269.9,186182.0,3.310236451444608,133553.0,39968.0,858.0
Севастополь,ЮФО,2024,90.0,559.8,452269.9,180288.0,3.310236451444608,133553.0,44998.0,618.0
Смоленская область,ЦФО,2001,-46.0,1072.7,33575.4,8456.60662998155,7.0,33361.0,2336.0,167.9873217115689
Смоленская область,ЦФО,2002,-31.0,1054.6,39983.1,9217.802489527938,7.0,33361.0,3003.0,185.4731651811113
Смоленская область,ЦФО,2003,68.0,1042.5,47084.3,10961.022296003845,7.0,33361.0,3712.0,249.39928345667408
Смоленская область,ЦФО,2004,57.0,1035.7,54178.9,10925.275742566508,7.0,33361.0,4386.0,254.5101693033316
Смоленская область,ЦФО,2005,61.0,1028.9,63687.0,13968.0,7.0,33361.0,5483.0,262.0
Смоленская область,ЦФО,2006,43.0,1021.7,77366.8,15689.0,7.0,33361.0,6723.0,290.8959929370609
Смоленская область,ЦФО,2007,11.0,1013.5,94432.4,24843.7,7.0,33361.0,8228.0,296.31193763141874
Смоленская область,ЦФО,2008,11.0,1004.9,121012.7,37380.0,7.0,33361.0,11222.0,343.2305267180434
Смоленская область,ЦФО,2009,5.0,996.9,125743.1,34742.0,7.8,33361.0,12616.0,346.7871778024105
Смоленская область,ЦФО,2010,-23.0,987.9,156567.3,49429.0,7.4,33361.0,14546.0,352.0
Смоленская область,ЦФО,2011,17.0,980.6,184391.7,57998.3,7.6,33361.0,15987.069185301822,378.0
Смоленская область,ЦФО,2012,-14.0,974.6,207085.5,57908.1,5.7,33361.0,18366.564261373605,267.0
Смоленская область,ЦФО,2013,-40.0,966.1,233809.0,57892.1,5.204108917509694,33361.0,18573.198701745885,423.0
Смоленская область,ЦФО,2014,-1.0,958.8,244802.8,59020.8,5.085035011027247,33361.0,20643.636773567297,464.0
Смоленская область,ЦФО,2015,-27.0,952.1,269634.7,57814.6,6.160668506922036,33361.0,23892.700764172343,534.0
Смоленская область,ЦФО,2016,-18.0,944.3,300467.9,62193.6,6.026077393980776,33361.0,23905.27199411756,659.0
Смоленская область,ЦФО,2017,3.0,937.7,334461.0,61317.2,5.646614639865776,33361.0,25125.13690777721,509.0
Смоленская область,ЦФО,2018,-23.0,930.2,360185.4,76217.2,5.1080856528703125,33361.0,26421.490137523204,380.2904459029704
Смоленская область,ЦФО,2019,-26.0,921.0,379207.5,76576.8,5.204749703371089,33936.0,28012.36263984848,455.0
Смоленская область,ЦФО,2020,-72.0,908.3,401921.6,71538.9,5.287407131544565,35430.0,28870.240930338736,479.0
Смоленская область,ЦФО,2021,-8.0,893.6,479884.3,79739.6,5.067020083842646,41470.0,31483.73397597301,528.0
Смоленская область,ЦФО,2022,-52.0,880.0,549202.7,75459.0,3.4376968685648053,49615.0,35653.0,602.0
Смоленская область,ЦФО,2023,-11.0,868.5,640810.6,108567.0,2.9590051895400515,65806.0,42734.0,612.0
Смоленская область,ЦФО,2024,-11.0,868.5,640810.6,126053.0,2.9590051895400515,65806.0,52435.0,575.0
Ставропольский край,СКФО,2001,29.0,2738.6,24780.1,6069.514123782151,7.9,36574.0,1767.0,209.20211794778163
Ставропольский край,СКФО,2002,46.0,2734.3,29453.4,7149.481135999454,7.9,36574.0,2335.0,216.17964378451524
Ставропольский край,СКФО,2003,72.0,2735.8,37058.0,8105.481955912104,7.9,36574.0,3065.0,231.4875735803704
Ставропольский край,СКФО,2004,47.0,2740.1,44610.0,9007.509349330525,7.9,36574.0,3861.0,236.45208734019684
Ставропольский край,СКФО,2005,64.0,2744.0,53414.6,11555.0,7.9,36574.0,5117.0,255.0
Ставропольский край,СКФО,2006,41.0,2747.0,66136.4,15303.2,7.9,36574.0,6488.0,289.6639795906481
Ставропольский край,СКФО,2007,66.0,2753.3,80715.3,19490.6,7.9,36574.0,8122.0,343.5054480370832
Ставропольский край,СКФО,2008,40.0,2763.6,99503.3,27156.0,7.9,36574.0,9746.0,385.3965430461994
Ставропольский край,СКФО,2009,47.0,2772.7,99994.7,27151.0,8.7,36574.0,11244.0,388.97707145167976
Ставропольский край,СКФО,2010,34.0,2781.6,118920.6,31865.0,6.9,36574.0,13016.0,396.0
Ставропольский край,СКФО,2011,49.0,2791.7,142133.2,35199.0,6.0,36574.0,14411.93153867242,455.0
Ставропольский край,СКФО,2012,48.0,2805.4,153902.2,41106.2,5.4,36574.0,16987.227350867284,478.0
Ставропольский край,СКФО,2013,43.0,2820.3,170518.6,46319.1,5.637624601712999,36574.0,18615.539834338622,492.0
Ставропольский край,СКФО,2014,43.0,2835.5,190724.1,50453.7,5.3096581939544345,36574.0,20257.988646066133,462.0
Ставропольский край,СКФО,2015,37.0,2850.6,217921.9,44289.7,5.632662675713258,36574.0,20871.286614945744,446.0
Ставропольский край,СКФО,2016,38.0,2864.9,248733.1,42915.6,5.652331452472263,36574.0,20531.88879573057,393.0
Ставропольский край,СКФО,2017,23.0,2875.8,255795.5,48704.1,5.160254507273686,36574.0,21912.287581676617,315.0
Ставропольский край,СКФО,2018,24.0,2882.2,272029.1,54898.7,4.98545465798724,36574.0,22724.0,330.5706552332848
Ставропольский край,СКФО,2019,79.0,2894.5,286479.7,67799.4,4.821584177343335,41511.0,23591.006890355333,420.0
Ставропольский край,СКФО,2020,32.0,2904.1,291614.2,80015.6,6.159913833018642,43796.0,23304.975254917164,437.0
Ставропольский край,СКФО,2021,48.0,2903.3,357475.0,87542.5,5.2557474751899225,46575.0,25132.525298067016,531.0
Ставропольский край,СКФО,2022,-10.0,2896.8,406588.0,98884.0,4.348688800747011,60902.0,30100.0,566.0
Ставропольский край,СКФО,2023,5.0,2888.7,464154.3,119326.0,3.8249736763635935,83123.0,32930.0,620.0
Ставропольский край,СКФО,2024,5.0,2888.7,464154.3,133044.0,3.8249736763635935,83123.0,38344.0,655.0
Тамбовская область,ЦФО,2001,-58.0,1203.5,25830.2,3134.4485306947936,9.1,35316.0,2072.0,183.3818030743664
Тамбовская область,ЦФО,2002,-45.0,1183.8,32858.4,4511.674479732892,9.1,35316.0,2688.0,209.66379455989187
Тамбовская область,ЦФО,2003,8.0,1168.1,40133.5,7069.47919065913,9.1,35316.0,3412.0,221.4813825506573
Тамбовская область,ЦФО,2004,9.0,1156.3,49098.8,9786.353185397777,9.1,35316.0,4035.0,269.0382854192665
Тамбовская область,ЦФО,2005,1.0,1144.7,55573.9,12840.0,9.1,35316.0,5292.0,306.0
Тамбовская область,ЦФО,2006,-2.0,1132.8,70416.2,17361.5,9.1,35316.0,6815.0,371.56310746463134
Тамбовская область,ЦФО,2007,-8.0,1121.7,94532.5,27512.0,9.1,35316.0,8515.0,447.25717332040085
Тамбовская область,ЦФО,2008,7.0,1112.1,108653.3,38396.0,9.1,35316.0,11145.0,503.9006441727721
Тамбовская область,ЦФО,2009,5.0,1103.7,123512.0,44209.0,9.1,35316.0,11970.0,506.64564703324186
Тамбовская область,ЦФО,2010,-10.0,1094.7,131456.7,49312.0,7.8,35316.0,13631.0,520.0
Тамбовская область,ЦФО,2011,4.0,1086.0,159557.4,62891.9,6.6,35316.0,15151.92719804842,555.0
Тамбовская область,ЦФО,2012,1.0,1078.9,188466.7,76858.6,4.9,35316.0,17452.977507989825,589.0
Тамбовская область,ЦФО,2013,2.0,1072.0,220457.3,91627.3,4.625160875160876,35316.0,19690.35771209529,657.0
Тамбовская область,ЦФО,2014,1.0,1065.3,268146.6,103817.8,4.3247825948586085,35316.0,21750.08980255953,723.0
Тамбовская область,ЦФО,2015,-51.0,1055.9,300421.9,111413.9,4.618149528831275,35316.0,24876.08652004841,782.0
Тамбовская область,ЦФО,2016,-35.0,1044.8,306886.8,100533.4,4.539534472353555,35316.0,25782.30683062124,797.0
Тамбовская область,ЦФО,2017,1.0,1036.4,309326.8,107176.7,4.360343308672334,35316.0,26072.0,809.0
Тамбовская область,ЦФО,2018,-98.0,1024.2,343885.1,103721.6,4.055681268171709,35316.0,26842.69441680735,838.1425613261954
Тамбовская область,ЦФО,2019,-20.0,1010.6,350037.9,89768.0,3.930877597027685,35394.0,28175.73395923709,920.0
Тамбовская область,ЦФО,2020,-24.0,999.4,376475.5,74813.2,4.566281488330523,39788.0,27924.14514093452,702.0
Тамбовская область,ЦФО,2021,-4.0,986.1,449246.4,80516.8,3.953297416263141,45173.0,30290.14749175784,775.0
Тамбовская область,ЦФО,2022,-33.0,972.7,464995.3,83610.0,3.254739072103089,76881.0,34783.0,414.0
Тамбовская область,ЦФО,2023,-14.0,961.3,543703.9,95045.0,3.07631534068868,69194.0,39229.0,500.0
Тамбовская область,ЦФО,2024,-14.0,961.3,543703.9,104088.0,3.07631534068868,69194.0,46416.0,439.0
Тверская область,ЦФО,2001,-38.0,1505.5,31209.8,7098.861515366887,5.1,45624.0,1690.0,172.16871471272003
Тверская область,ЦФО,2002,-23.0,1478.5,37695.3,9707.418418271183,5.1,45624.0,2349.0,175.17754480892796
Тверская область,ЦФО,2003,27.0,1456.7,47233.8,15167.034621470591,5.1,45624.0,3016.0,200.79687182500675
Тверская область,ЦФО,2004,31.0,1440.2,61158.4,20685.37928979701,5.1,45624.0,3940.0,223.16066040002275
Тверская область,ЦФО,2005,16.0,1423.9,68048.7,16746.0,5.1,45624.0,5606.0,205.0
Тверская область,ЦФО,2006,6.0,1407.1,90517.8,17288.4,5.1,45624.0,7267.0,251.8018078843886
Тверская область,ЦФО,2007,18.0,1392.9,112021.5,26120.8,5.1,45624.0,8543.0,300.59609490709664
Тверская область,ЦФО,2008,15.0,1381.2,139216.2,36361.0,5.1,45624.0,10803.0,251.45111111272
Тверская область,ЦФО,2009,15.0,1370.4,144257.9,51115.0,7.7,45624.0,12185.0,328.66987941960286
Тверская область,ЦФО,2010,-20.0,1357.7,161305.0,60851.0,6.6,45624.0,13873.0,333.0
Тверская область,ЦФО,2011,15.0,1345.9,189512.2,70044.7,6.0,45624.0,14945.547490177283,313.0
Тверская область,ЦФО,2012,3.0,1337.5,200414.7,60157.7,5.0,45624.0,17289.63215719933,307.0
Тверская область,ЦФО,2013,-2.0,1328.7,224784.0,60613.2,5.332767709362004,45624.0,19281.7502876258,380.0
Тверская область,ЦФО,2014,-15.0,1318.8,240072.5,63722.8,5.337210286911918,45624.0,20901.5990647216,408.0
Тверская область,ЦФО,2015,-17.0,1308.2,251962.5,56155.3,5.550614436814859,45624.0,23702.958465672167,424.0
Тверская область,ЦФО,2016,1.0,1298.7,306032.3,71940.0,5.796636563570747,45624.0,24101.37122248719,381.0
Тверская область,ЦФО,2017,-33.0,1287.9,326641.0,78225.1,4.514480648199895,45624.0,24399.164654948618,454.0
Тверская область,ЦФО,2018,-37.0,1273.9,369778.1,82031.5,4.055741869440324,45624.0,25180.60219658993,332.7952529878341
Тверская область,ЦФО,2019,2.0,1261.8,387043.4,70018.1,3.920317707594392,47861.0,27281.121264235728,506.0
Тверская область,ЦФО,2020,-16.0,1249.4,389464.4,67922.8,4.405185016017263,52939.0,27771.29825426376,527.0
Тверская область,ЦФО,2021,10.0,1233.9,457517.7,70557.9,3.887860128476348,72942.0,30773.1103588673,482.0
Тверская область,ЦФО,2022,-16.0,1218.6,509467.6,73063.0,3.743425945192655,83066.0,36265.0,637.0
Тверская область,ЦФО,2023,-2.0,1205.5,622862.0,117224.0,3.174787502620404,86674.0,41274.0,692.0
Тверская область,ЦФО,2024,-2.0,1205.5,622862.0,150509.0,3.174787502620404,86674.0,49121.0,723.0
Томская область,СФО,2001,-6.0,1052.0,54221.6,14859.442406037908,8.1,49410.0,2851.0,197.6235741444867
Томская область,СФО,2002,-1.0,1047.7,72107.4,17465.287048883198,8.1,49410.0,3954.0,203.97060227164263
Томская область,СФО,2003,-34.0,1041.7,93193.8,22445.61666814138,8.1,49410.0,5415.0,226.44675381522944
Томская область,СФО,2004,-49.0,1033.9,128090.8,21897.30848397054,8.1,49410.0,6502.0,287.53863830676204
Томская область,СФО,2005,-17.0,1027.1,155365.2,18888.0,8.1,49410.0,8142.0,312.0
